timestamp_processamento,linha_codigo,linha_id,sentido,letreiro_origem,letreiro_destino,dia_semana,hora_minuto,frota_ativa_real,headway_real_min,frota_planejada,headway_planejado_min,temperatura_c,sensacao_termica_c,chuva_1h_mm,visibilidade_m,vento_velocidade_ms,clima_evento_id,jam_factor,velocidade_via_kmh,velocidade_freeflow_kmh,incidente_critico,iac_gargalo_climatico,gt_gargalo_trafego,hp_horario_pico,ac_aderencia_cronograma,dfi_demanda_frota_ideal,frota_necessaria_estimada,deficit_operacional,go_gargalo_operacional,status_classificacao,acao_recomendada
2026-08-22T18:53:11.115751,6L07-10,34313,2,TERM. VARGINHA,JD. STA. FÉ,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,3.0,22.5,45.0,0,6.1,23.5,0.5,1.0,66.67,4,1,0.3157,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2727-10,942,1,CONJ. A. E. CARVALHO,METRÔ ARTUR ALVIM,5,15:53,7,8.6,7,20.0,21.64,21.17,0.0,10000,3.6,800,2.19,31.54,35.98,1,6.1,42.83,0.5,1.0,64.29,9,2,0.358,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,5154-10,353,1,TERM. PRINC. ISABEL,TERM. STO. AMARO,5,15:53,5,12.0,5,20.0,21.64,21.17,0.0,10000,3.6,800,3.49,17.73,28.51,1,6.1,51.93,0.5,1.0,70.0,7,2,0.3951,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,3686-10,32934,2,TERM. PQ. D. PEDRO II,JD. SÃO PAULO,5,15:53,6,10.0,6,20.0,21.64,21.17,0.0,10000,3.6,800,3.2,21.38,32.65,1,6.1,49.9,0.5,1.0,66.67,8,2,0.3817,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2079-10,370,1,CPTM ITAIM PAULISTA,JD. NÉLIA,5,15:53,5,12.0,5,20.0,21.64,21.17,0.0,10000,3.6,800,6.56,16.65,26.47,0,6.1,48.42,0.5,1.0,70.0,7,2,0.3863,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,5175-10,593,1,PÇA. DA SÉ,BALN. SÃO FRANCISCO,5,15:53,8,7.5,8,20.0,21.64,21.17,0.0,10000,3.6,800,3.42,18.36,28.83,1,6.1,51.44,0.5,1.0,68.75,11,3,0.3907,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,546L-10,1285,1,TERM. STO. AMARO,JD. LUSO,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,3.47,20.97,30.19,1,6.1,51.79,0.5,1.0,66.67,4,1,0.3864,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2035-10,35450,2,CONJ. HAB. SONDA II,METRÔ PARADA INGLESA,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,4.37,19.01,29.47,0,6.1,33.09,0.5,0.667,75.0,3,1,0.3938,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,208V-10,32975,2,TERM. PQ. D. PEDRO II,TERM. A. E. CARVALHO,5,15:53,12,5.0,13,20.0,21.64,21.17,0.0,10000,3.6,800,3.74,20.76,33.9,1,6.1,53.68,0.5,1.0,70.83,17,5,0.4015,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,1742-10,33310,2,METRÔ SANTANA,JD. ANTÁRTICA,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,3.52,18.79,28.6,1,6.1,52.14,0.5,1.0,66.67,4,1,0.3873,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2105-10,2247,1,LGO. DA CONCÓRDIA,JD. FILHOS DA TERRA,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,3.25,22.12,35.11,0,6.1,25.25,0.5,1.0,66.67,4,1,0.3201,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2583-10,33143,2,TERM. ARICANDUVA,VL. CURUÇÁ,5,15:53,1,60.0,1,20.0,21.64,21.17,0.0,10000,3.6,800,2.13,22.61,32.63,0,6.1,17.41,0.5,0.333,100.0,2,1,0.4505,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,1017-10,34909,2,CONEXÃO VL. IÓRIO,PERUS,5,15:53,10,6.0,11,20.0,21.64,21.17,0.0,10000,3.6,800,4.23,18.74,30.08,0,6.1,32.11,0.5,1.0,70.0,14,4,0.3455,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,6120-10,33957,2,TERM. GRAJAÚ,JD. LUCÉLIA,5,15:53,4,15.0,4,20.0,21.64,21.17,0.0,10000,3.6,800,8.4,8.0,24.0,0,6.1,61.3,0.5,1.0,75.0,6,2,0.431,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,7005-10,34766,2,JD. ÂNGELA,JD. VERA CRUZ,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,8.64,3.13,12.0,0,6.1,62.98,0.5,0.667,75.0,3,1,0.4685,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,3301-10,1618,1,TERM. PQ. D. PEDRO II,TERM. SÃO MIGUEL,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,2.85,22.79,34.26,0,6.1,22.45,0.5,1.0,66.67,4,1,0.3131,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,8100-10,34030,2,TERM. LAPA,TERM. PIRITUBA,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,4.36,20.45,32.1,0,6.1,33.02,0.5,0.667,75.0,3,1,0.3936,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,809H-10,35013,2,LAPA,JD. BOA VISTA,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,4.34,17.57,34.45,0,6.1,32.88,0.5,1.0,66.67,4,1,0.3391,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,7055-10,1888,1,TERM. CAMPO LIMPO,JD. GUARUJÁ,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,4.46,18.74,28.88,0,6.1,33.72,0.5,0.667,75.0,3,1,0.3954,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,8594-10,33200,2,PÇA. RAMOS DE AZEVEDO,CID. D'ABRIL ,5,15:53,5,12.0,5,20.0,21.64,21.17,0.0,10000,3.6,800,4.73,13.58,29.24,1,6.1,60.61,0.5,1.0,70.0,7,2,0.4168,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,513C-31,2536,1,E.T. ITAQUERA,VL. CALIFÓRNIA,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,2.71,23.9,35.19,1,6.1,46.47,0.5,0.667,75.0,3,1,0.4272,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2722-31,33704,2,JD. VERÔNIA,METRÔ GUILHERMINA/ESPERANÇA,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,1.69,23.07,28.27,0,6.1,14.33,0.5,1.0,66.67,4,1,0.2928,Estabilizado,Operação Normal
