extracao_timestamp,linha,id_linha,sentido,prefixo_onibus,timestamp_onibus,latitude,longitude,temperatura,umidade,clima_descricao
20260613_172405,5129-41,34742,2,63717,2026-06-13T20:23:31Z,-23.662676,-46.6622165,20.13,84,nublado
20260613_172405,3141-10,33502,2,52925,2026-06-13T20:23:22Z,-23.612958,-46.4898305,20.13,84,nublado
20260613_172405,3141-10,33502,2,52780,2026-06-13T20:23:49Z,-23.594829500000003,-46.5252885,20.13,84,nublado
20260613_172405,3141-10,33502,2,52124,2026-06-13T20:23:41Z,-23.5732905,-46.568042125,20.13,84,nublado
20260613_172405,3141-10,33502,2,52838,2026-06-13T20:23:49Z,-23.6128235,-46.4794135,20.13,84,nublado
20260613_172405,2202-10,33678,2,36343,2026-06-13T20:23:36Z,-23.4972505,-46.3946555,20.13,84,nublado
20260613_172405,2202-10,33678,2,36671,2026-06-13T20:23:57Z,-23.52562675,-46.39835125,20.13,84,nublado
20260613_172405,2202-10,33678,2,36584,2026-06-13T20:23:31Z,-23.488201,-46.382996500000004,20.13,84,nublado
20260613_172405,2202-10,33678,2,36201,2026-06-13T20:23:45Z,-23.504816499999997,-46.4039565,20.13,84,nublado
20260613_172405,2202-10,33678,2,36340,2026-06-13T20:23:17Z,-23.488201,-46.382996500000004,20.13,84,nublado
20260613_172405,2202-10,33678,2,36005,2026-06-13T20:23:29Z,-23.5385345,-46.4074915,20.13,84,nublado
20260613_172405,2202-10,33678,2,36348,2026-06-13T20:23:22Z,-23.48792525,-46.382452,20.13,84,nublado
20260613_172405,2202-10,33678,2,36618,2026-06-13T20:23:38Z,-23.4934865,-46.389315499999995,20.13,84,nublado
20260613_172405,2202-10,33678,2,36252,2026-06-13T20:23:40Z,-23.5192465,-46.400273999999996,20.13,84,nublado
20260613_172405,2202-10,33678,2,36125,2026-06-13T20:23:38Z,-23.541742499999998,-46.415893499999996,20.13,84,nublado
20260613_172405,2202-10,33678,2,36346,2026-06-13T20:23:56Z,-23.5361735,-46.4032565,20.13,84,nublado
20260613_172405,3024-10,277,1,51130,2026-06-13T20:23:36Z,-23.58277425,-46.572303500000004,20.13,84,nublado
20260613_172405,3024-10,277,1,51114,2026-06-13T20:23:43Z,-23.6093755,-46.532146499999996,20.13,84,nublado
20260613_172405,5318-10,45,1,71850,2026-06-13T20:23:55Z,-23.63865675,-46.6964605,20.13,84,nublado
20260613_172405,5318-10,45,1,71878,2026-06-13T20:23:49Z,-23.64471425,-46.726479,20.13,84,nublado
20260613_172405,5318-10,45,1,71857,2026-06-13T20:23:39Z,-23.559082,-46.638616999999996,20.13,84,nublado
20260613_172405,5318-10,45,1,71192,2026-06-13T20:23:47Z,-23.6700825,-46.7488505,20.13,84,nublado
20260613_172405,5318-10,45,1,71869,2026-06-13T20:23:55Z,-23.557504625,-46.63795987499999,20.13,84,nublado
20260613_172405,971R-10,33382,2,21418,2026-06-13T20:23:54Z,-23.489514,-46.6510315,20.13,84,nublado
20260613_172405,971R-10,33382,2,21430,2026-06-13T20:23:31Z,-23.463973,-46.68045425,20.13,84,nublado
20260613_172405,971R-10,33382,2,21992,2026-06-13T20:23:40Z,-23.4683685,-46.6773575,20.13,84,nublado
20260613_172405,971R-10,33382,2,21996,2026-06-13T20:23:26Z,-23.4802015,-46.656578499999995,20.13,84,nublado
20260613_172405,971R-10,33382,2,21976,2026-06-13T20:23:53Z,-23.4536885,-46.73741,20.13,84,nublado
20260613_172405,971R-10,33382,2,21979,2026-06-13T20:23:57Z,-23.49803525,-46.639185499999996,20.13,84,nublado
20260613_172405,971R-10,33382,2,21422,2026-06-13T20:23:50Z,-23.45351275,-46.737303,20.13,84,nublado
20260613_172405,971R-10,33382,2,21991,2026-06-13T20:23:25Z,-23.4405355,-46.7324105,20.13,84,nublado
20260613_172405,971R-10,33382,2,21983,2026-06-13T20:23:24Z,-23.47520075,-46.665144,20.13,84,nublado
20260613_172405,971R-10,33382,2,21995,2026-06-13T20:23:44Z,-23.4352575,-46.716595,20.13,84,nublado
20260613_172405,971R-10,33382,2,21980,2026-06-13T20:23:45Z,-23.466234,-46.6792545,20.13,84,nublado
20260613_172405,2724-10,938,1,45205,2026-06-13T20:23:21Z,-23.5384885,-46.47931125,20.13,84,nublado
20260613_172405,2724-10,938,1,45576,2026-06-13T20:23:32Z,-23.53376,-46.4735715,20.13,84,nublado
20260613_172405,2724-10,938,1,45179,2026-06-13T20:23:41Z,-23.5396445,-46.483602,20.13,84,nublado
20260613_172405,2724-10,938,1,45180,2026-06-13T20:23:47Z,-23.5396445,-46.483602,20.13,84,nublado
20260613_172405,407F-10,34935,2,31755,2026-06-13T20:23:50Z,-23.612038499999997,-46.4762595,20.13,84,nublado
20260613_172405,407F-10,34935,2,31674,2026-06-13T20:23:39Z,-23.54098525,-46.589179375,20.13,84,nublado
20260613_172405,407F-10,34935,2,31949,2026-06-13T20:23:50Z,-23.5767895,-46.5166635,20.13,84,nublado
20260613_172405,407F-10,34935,2,31759,2026-06-13T20:23:25Z,-23.612228,-46.4762245,20.13,84,nublado
20260613_172405,5652-22,35284,2,63671,2026-06-13T20:23:56Z,-23.637867,-46.671824,20.13,84,nublado
20260613_172405,5652-22,35284,2,63215,2026-06-13T20:23:36Z,-23.6673325,-46.677828000000005,20.13,84,nublado
20260613_172405,5652-22,35284,2,63598,2026-06-13T20:23:48Z,-23.7058085,-46.6886045,20.13,84,nublado
20260613_172405,5652-22,35284,2,63342,2026-06-13T20:23:43Z,-23.721926,-46.695498,20.13,84,nublado
20260613_172405,5652-22,35284,2,63368,2026-06-13T20:23:48Z,-23.7058085,-46.6886045,20.13,84,nublado
20260613_172405,5652-22,35284,2,63330,2026-06-13T20:23:55Z,-23.7062515,-46.6887605,20.13,84,nublado
20260613_172405,7040-10,776,1,86323,2026-06-13T20:23:40Z,-23.5655225,-46.693991499999996,20.13,84,nublado
20260613_172405,7040-10,776,1,86163,2026-06-13T20:23:35Z,-23.618627,-46.721965999999995,20.13,84,nublado
20260613_172405,7040-10,776,1,86308,2026-06-13T20:23:28Z,-23.622961,-46.7285805,20.13,84,nublado
20260613_172405,7040-10,776,1,86610,2026-06-13T20:23:57Z,-23.566701000000002,-46.694135,20.13,84,nublado
20260613_172405,3390-10,738,1,52839,2026-06-13T20:24:00Z,-23.564543999999998,-46.608141,20.13,84,nublado
20260613_172405,3390-10,738,1,52720,2026-06-13T20:23:52Z,-23.612184499999998,-46.482907499999996,20.13,84,nublado
20260613_172405,3390-10,738,1,52946,2026-06-13T20:23:44Z,-23.613221375000002,-46.503759375,20.13,84,nublado
20260613_172405,3390-10,738,1,52834,2026-06-13T20:23:16Z,-23.611655499999998,-46.4832885,20.13,84,nublado
20260613_172405,3390-10,738,1,52735,2026-06-13T20:23:54Z,-23.612395,-46.4823855,20.13,84,nublado
20260613_172405,3390-10,738,1,52752,2026-06-13T20:23:48Z,-23.54569975,-46.626459,20.13,84,nublado
20260613_172405,516N-10,266,1,63042,2026-06-13T20:23:35Z,-23.68926525,-46.63648,20.13,84,nublado
20260613_172405,516N-10,266,1,63110,2026-06-13T20:23:55Z,-23.660609,-46.663065,20.13,84,nublado
20260613_172405,516N-10,266,1,63526,2026-06-13T20:23:59Z,-23.633414,-46.68017975,20.13,84,nublado
20260613_172405,5024-31,1123,1,68808,2026-06-13T20:23:34Z,-23.6608435,-46.694467,20.13,84,nublado
20260613_172405,5024-31,1123,1,68488,2026-06-13T20:23:32Z,-23.6866195,-46.66850375,20.13,84,nublado
20260613_172405,5024-31,1123,1,68242,2026-06-13T20:23:53Z,-23.694792999999997,-46.654803,20.13,84,nublado
20260613_172405,9300-10,116,1,21800,2026-06-13T20:23:28Z,-23.546077500000003,-46.631047,20.13,84,nublado
20260613_172405,9300-10,116,1,21932,2026-06-13T20:23:40Z,-23.4963175,-46.662493999999995,20.13,84,nublado
20260613_172405,9300-10,116,1,21251,2026-06-13T20:23:23Z,-23.53877775,-46.640852,20.13,84,nublado
20260613_172405,9300-10,116,1,21933,2026-06-13T20:23:27Z,-23.55004,-46.642128,20.13,84,nublado
20260613_172405,9300-10,116,1,21821,2026-06-13T20:23:53Z,-23.505799250000003,-46.66915725,20.13,84,nublado
20260613_172405,709A-10,2092,1,73009,2026-06-13T20:23:40Z,-23.6132095,-46.696375,20.13,84,nublado
20260613_172405,709A-10,2092,1,73007,2026-06-13T20:23:47Z,-23.591614,-46.688942499999996,20.13,84,nublado
20260613_172405,6014-10,32956,2,73368,2026-06-13T20:23:50Z,-23.73342475,-46.792429,20.13,84,nublado
20260613_172405,6014-10,32956,2,73427,2026-06-13T20:23:22Z,-23.71521175,-46.78270675,20.13,84,nublado
20260613_172405,6014-10,32956,2,73472,2026-06-13T20:23:23Z,-23.6755615,-46.75482325,20.13,84,nublado
20260613_172405,6014-10,32956,2,73955,2026-06-13T20:23:49Z,-23.7464715,-46.7936485,20.13,84,nublado
20260613_172405,8014-10,801,1,16311,2026-06-13T20:20:00Z,-23.4457545,-46.789125999999996,20.13,84,nublado
20260613_172405,8014-10,801,1,16225,2026-06-13T20:23:51Z,-23.404685999999998,-46.7500395,20.13,84,nublado
20260613_172405,8014-10,801,1,16482,2026-06-13T20:23:35Z,-23.4314335625,-46.786947874999996,20.13,84,nublado
20260613_172405,8014-10,801,1,16778,2026-06-13T20:23:34Z,-23.431205187499998,-46.786984625,20.13,84,nublado
20260613_172405,819A-10,33571,2,16967,2026-06-13T20:23:49Z,-23.433729999999997,-46.7215695,20.13,84,nublado
20260613_172405,819A-10,33571,2,16165,2026-06-13T20:23:27Z,-23.435324,-46.716320499999995,20.13,84,nublado
20260613_172405,819A-10,33571,2,16226,2026-06-13T20:23:35Z,-23.4808915,-46.6731595,20.13,84,nublado
20260613_172405,819A-10,33571,2,16515,2026-06-13T20:23:29Z,-23.4354455,-46.753210499999994,20.13,84,nublado
20260613_172405,819A-10,33571,2,16974,2026-06-13T20:23:43Z,-23.4492795,-46.73480575,20.13,84,nublado
20260613_172405,819A-10,33571,2,16054,2026-06-13T20:23:43Z,-23.4369115,-46.728397,20.13,84,nublado
20260613_172405,819A-10,33571,2,16406,2026-06-13T20:24:02Z,-23.4365895,-46.748554,20.13,84,nublado
20260613_172405,819A-10,33571,2,16133,2026-06-13T20:24:01Z,-23.459804999999996,-46.68515025,20.13,84,nublado
20260613_172405,407K-10,2168,1,31621,2026-06-13T20:23:38Z,-23.5387,-46.5644465,20.13,84,nublado
20260613_172405,407K-10,2168,1,31957,2026-06-13T20:23:54Z,-23.593915375,-46.4882985,20.13,84,nublado
20260613_172405,407K-10,2168,1,31950,2026-06-13T20:23:21Z,-23.5805935,-46.49206425,20.13,84,nublado
20260613_172405,407K-10,2168,1,31672,2026-06-13T20:23:32Z,-23.60686225,-46.478975250000005,20.13,84,nublado
20260613_172405,6082-10,2678,1,61748,2026-06-13T20:23:43Z,-23.7676725,-46.7163155,20.13,84,nublado
20260613_172405,6082-10,2678,1,61334,2026-06-13T20:23:59Z,-23.768638000000003,-46.715811,20.13,84,nublado
20260613_172405,6115-10,1185,1,66600,2026-06-13T20:23:48Z,-23.7360415,-46.6963535,20.13,84,nublado
20260613_172405,6115-10,1185,1,66752,2026-06-13T20:24:00Z,-23.746869,-46.665814499999996,20.13,84,nublado
20260613_172405,6115-10,1185,1,66415,2026-06-13T20:23:34Z,-23.7527695,-46.6830785,20.13,84,nublado
20260613_172405,6115-10,1185,1,66780,2026-06-13T20:23:38Z,-23.755481000000003,-46.6672705,20.13,84,nublado
20260613_172405,6115-10,1185,1,66589,2026-06-13T20:23:22Z,-23.7403345,-46.691452999999996,20.13,84,nublado
20260613_172405,971C-10,571,1,21323,2026-06-13T20:23:55Z,-23.436723999999998,-46.717591125,20.13,84,nublado
20260613_172405,971C-10,571,1,21412,2026-06-13T20:23:44Z,-23.454430000000002,-46.696312500000005,20.13,84,nublado
20260613_172405,971C-10,571,1,21993,2026-06-13T20:23:30Z,-23.4439,-46.712597,20.13,84,nublado
20260613_172405,971C-10,571,1,21275,2026-06-13T20:23:42Z,-23.474271,-46.668220250000005,20.13,84,nublado
20260613_172405,971C-10,571,1,21286,2026-06-13T20:23:51Z,-23.4976185,-46.642165250000005,20.13,84,nublado
20260613_172405,4052-10,34913,2,36634,2026-06-13T20:23:34Z,-23.542444,-46.416917999999995,20.13,84,nublado
20260613_172405,4052-10,34913,2,36612,2026-06-13T20:23:42Z,-23.542444,-46.416917999999995,20.13,84,nublado
20260613_172405,5106-31,34073,2,63655,2026-06-13T20:24:02Z,-23.68224575,-46.6769735,20.13,84,nublado
20260613_172405,5106-31,34073,2,63643,2026-06-13T20:24:02Z,-23.597132,-46.64244025,20.13,84,nublado
20260613_172405,5106-31,34073,2,63297,2026-06-13T20:23:50Z,-23.6923805,-46.677769,20.13,84,nublado
20260613_172405,5106-31,34073,2,63281,2026-06-13T20:23:57Z,-23.6923805,-46.6447745,20.13,84,nublado
20260613_172405,5106-31,34073,2,63276,2026-06-13T20:23:49Z,-23.68298175,-46.6332575,20.13,84,nublado
20260613_172405,5106-31,34073,2,63651,2026-06-13T20:23:37Z,-23.654470625,-46.636961,20.13,84,nublado
20260613_172405,5106-31,34073,2,63664,2026-06-13T20:23:41Z,-23.656443125000003,-46.636474500000006,20.13,84,nublado
20260613_172405,5106-31,34073,2,63665,2026-06-13T20:23:58Z,-23.581808000000002,-46.638332500000004,20.13,84,nublado
20260613_172405,9019-10,1433,1,16116,2026-06-13T20:23:32Z,-23.458111,-46.712601,20.13,84,nublado
20260613_172405,9019-10,1433,1,16248,2026-06-13T20:23:18Z,-23.459227,-46.7133795,20.13,84,nublado
20260613_172405,9019-10,1433,1,16290,2026-06-13T20:24:02Z,-23.4866665,-46.7276625,20.13,84,nublado
20260613_172405,475R-10,33112,2,52824,2026-06-13T20:23:46Z,-23.6314555,-46.627432,20.13,84,nublado
20260613_172405,475R-10,33112,2,52851,2026-06-13T20:23:51Z,-23.5470345,-46.6298525,20.13,84,nublado
20260613_172405,475R-10,33112,2,52810,2026-06-13T20:23:19Z,-23.596467,-46.642531,20.13,84,nublado
20260613_172405,475R-10,33112,2,52864,2026-06-13T20:22:13Z,-23.656328000000002,-46.616637,20.13,84,nublado
20260613_172405,475R-10,33112,2,52846,2026-06-13T20:23:46Z,-23.550752,-46.63680225,20.13,84,nublado
20260613_172405,519M-10,34979,2,52039,2026-06-13T20:23:44Z,-23.6042555,-46.5250365,20.13,84,nublado
20260613_172405,519M-10,34979,2,52076,2026-06-13T20:23:53Z,-23.577151999999998,-46.6081955,20.13,84,nublado
20260613_172405,3026-10,962,1,36310,2026-06-13T20:23:45Z,-23.542544,-46.4158275,20.13,84,nublado
20260613_172405,3026-10,962,1,36675,2026-06-13T20:23:37Z,-23.586185,-46.381636,20.13,84,nublado
20260613_172405,3026-10,962,1,36152,2026-06-13T20:23:19Z,-23.570479,-46.3975345,20.13,84,nublado
20260613_172405,3026-10,962,1,36211,2026-06-13T20:23:53Z,-23.57573,-46.392289000000005,20.13,84,nublado
20260613_172405,3026-10,962,1,36595,2026-06-13T20:23:39Z,-23.546488,-46.411582,20.13,84,nublado
20260613_172405,3026-10,962,1,36625,2026-06-13T20:23:43Z,-23.5858165,-46.3814765,20.13,84,nublado
20260613_172405,3026-10,962,1,36609,2026-06-13T20:18:19Z,-23.5827675,-46.386084,20.13,84,nublado
20260613_172405,2006-10,895,1,36150,2026-06-13T20:23:32Z,-23.510832999999998,-46.366727,20.13,84,nublado
20260613_172405,2006-10,895,1,36654,2026-06-13T20:23:50Z,-23.510832999999998,-46.366727,20.13,84,nublado
20260613_172405,2006-10,895,1,36603,2026-06-13T20:23:41Z,-23.510832999999998,-46.366727,20.13,84,nublado
20260613_172405,2006-10,895,1,36631,2026-06-13T20:23:45Z,-23.498005,-46.3698255,20.13,84,nublado
20260613_172405,2006-10,895,1,36113,2026-06-13T20:23:58Z,-23.4851905,-46.384059,20.13,84,nublado
20260613_172405,2006-10,895,1,36081,2026-06-13T20:23:49Z,-23.510832999999998,-46.366727,20.13,84,nublado
20260613_172405,2006-10,895,1,36304,2026-06-13T20:23:53Z,-23.510832999999998,-46.366727,20.13,84,nublado
20260613_172405,271F-10,33451,2,21743,2026-06-13T20:24:04Z,-23.542358,-46.589724000000004,20.13,84,nublado
20260613_172405,271F-10,33451,2,21751,2026-06-13T20:23:41Z,-23.54116475,-46.61372874999999,20.13,84,nublado
20260613_172405,271F-10,33451,2,21724,2026-06-13T20:23:55Z,-23.5171885,-46.616377,20.13,84,nublado
20260613_172405,695X-10,1441,1,61798,2026-06-13T20:23:48Z,-23.749764,-46.7096515,20.13,84,nublado
20260613_172405,695X-10,1441,1,61799,2026-06-13T20:23:44Z,-23.767062,-46.7161295,20.13,84,nublado
20260613_172405,695X-10,1441,1,61768,2026-06-13T20:23:38Z,-23.69789625,-46.700514999999996,20.13,84,nublado
20260613_172405,695X-10,1441,1,61795,2026-06-13T20:24:00Z,-23.644419,-46.64305975,20.13,84,nublado
20260613_172405,695X-10,1441,1,61806,2026-06-13T20:23:54Z,-23.639887375,-46.668651125,20.13,84,nublado
20260613_172405,695X-10,1441,1,61819,2026-06-13T20:23:34Z,-23.767859,-46.716285,20.13,84,nublado
20260613_172405,695X-10,1441,1,61771,2026-06-13T20:23:26Z,-23.767560000000003,-46.7161905,20.13,84,nublado
20260613_172405,695X-10,1441,1,61584,2026-06-13T20:23:54Z,-23.649324,-46.661827,20.13,84,nublado
20260613_172405,372F-10,33783,2,47288,2026-06-13T20:23:22Z,-23.551931500000002,-46.5993955,20.13,84,nublado
20260613_172405,372F-10,33783,2,47226,2026-06-13T20:23:59Z,-23.551769,-46.599556500000006,20.13,84,nublado
20260613_172405,3756-10,1050,1,36640,2026-06-13T20:23:51Z,-23.591324,-46.389072,20.13,84,nublado
20260613_172405,3756-10,1050,1,36277,2026-06-13T20:23:34Z,-23.564613,-46.40637699999999,20.13,84,nublado
20260613_172405,3756-10,1050,1,36575,2026-06-13T20:23:23Z,-23.5577185,-46.44346325,20.13,84,nublado
20260613_172405,3756-10,1050,1,36207,2026-06-13T20:23:53Z,-23.5638605,-46.4166465,20.13,84,nublado
20260613_172405,3756-10,1050,1,36656,2026-06-13T20:23:36Z,-23.591324,-46.389072,20.13,84,nublado
20260613_172405,8545-10,34132,2,13670,2026-06-13T20:23:48Z,-23.464613,-46.694316,20.13,84,nublado
20260613_172405,8545-10,34132,2,13548,2026-06-13T20:23:31Z,-23.464699000000003,-46.696727499999994,20.13,84,nublado
20260613_172405,8545-10,34132,2,13547,2026-06-13T20:23:54Z,-23.515414,-46.69562175,20.13,84,nublado
20260613_172405,1778-10,1789,1,22537,2026-06-13T20:23:36Z,-23.466824000000003,-46.569223,20.13,84,nublado
20260613_172405,1778-10,1789,1,22610,2026-06-13T20:23:45Z,-23.466824000000003,-46.569223,20.13,84,nublado
20260613_172405,1778-10,1789,1,22718,2026-06-13T20:23:41Z,-23.475814999999997,-46.609178,20.13,84,nublado
20260613_172405,8062-10,33188,2,10425,2026-06-13T20:23:54Z,-23.5153015,-46.747412,20.13,84,nublado
20260613_172405,172P-10,33626,2,26339,2026-06-13T20:23:56Z,-23.456787,-46.5872895,20.13,84,nublado
20260613_172405,172P-10,33626,2,26509,2026-06-13T20:23:27Z,-23.477419,-46.574707000000004,20.13,84,nublado
20260613_172405,172P-10,33626,2,26508,2026-06-13T20:23:56Z,-23.456812499999998,-46.58806,20.13,84,nublado
20260613_172405,172P-10,33626,2,26514,2026-06-13T20:23:37Z,-23.441778,-46.589405,20.13,84,nublado
20260613_172405,172P-10,33626,2,26006,2026-06-13T20:23:46Z,-23.4378765,-46.5662585,20.13,84,nublado
20260613_172405,172P-10,33626,2,26519,2026-06-13T20:23:20Z,-23.508226,-46.5889315,20.13,84,nublado
20260613_172405,172P-10,33626,2,26141,2026-06-13T20:23:56Z,-23.477728,-46.5753635,20.13,84,nublado
20260613_172405,172P-10,33626,2,26503,2026-06-13T20:23:36Z,-23.439521,-46.570279,20.13,84,nublado
20260613_172405,172P-10,33626,2,26521,2026-06-13T20:23:52Z,-23.44310575,-46.5899405,20.13,84,nublado
20260613_172405,2678-10,33151,2,32522,2026-06-13T20:23:19Z,-23.4938845,-46.37678150000001,20.13,84,nublado
20260613_172405,2678-10,33151,2,32507,2026-06-13T20:23:21Z,-23.495266,-46.432126,20.13,84,nublado
20260613_172405,2678-10,33151,2,32188,2026-06-13T20:23:38Z,-23.4938845,-46.37678150000001,20.13,84,nublado
20260613_172405,2678-10,33151,2,32520,2026-06-13T20:23:58Z,-23.529572,-46.553709999999995,20.13,84,nublado
20260613_172405,2678-10,33151,2,32902,2026-06-13T20:23:57Z,-23.5232135,-46.533851999999996,20.13,84,nublado
20260613_172405,8047-10,408,1,10411,2026-06-13T20:23:59Z,-23.4365905,-46.7530045,20.13,84,nublado
20260613_172405,8047-10,408,1,10414,2026-06-13T20:23:26Z,-23.487401499999997,-46.759305,20.13,84,nublado
20260613_172405,8528-10,33343,2,11575,2026-06-13T20:23:58Z,-23.5364965,-46.650567249999995,20.13,84,nublado
20260613_172405,8528-10,33343,2,11578,2026-06-13T20:23:32Z,-23.518918375,-46.675976000000006,20.13,84,nublado
20260613_172405,8528-10,33343,2,11577,2026-06-13T20:24:02Z,-23.469682749999997,-46.693912999999995,20.13,84,nublado
20260613_172405,8528-10,33343,2,11572,2026-06-13T20:23:44Z,-23.469084000000002,-46.6953355,20.13,84,nublado
20260613_172405,8528-10,33343,2,11471,2026-06-13T20:23:57Z,-23.5232475,-46.659653000000006,20.13,84,nublado
20260613_172405,148P-10,33302,2,22603,2026-06-13T20:23:25Z,-23.505564,-46.655101,20.13,84,nublado
20260613_172405,148P-10,33302,2,22608,2026-06-13T20:23:48Z,-23.4952275,-46.660738,20.13,84,nublado
20260613_172405,148P-10,33302,2,22592,2026-06-13T20:23:57Z,-23.45929175,-46.648502500000006,20.13,84,nublado
20260613_172405,148P-10,33302,2,22634,2026-06-13T20:23:46Z,-23.4757485,-46.66410075,20.13,84,nublado
20260613_172405,148P-10,33302,2,22657,2026-06-13T20:23:41Z,-23.507559999999998,-46.6546575,20.13,84,nublado
20260613_172405,148P-10,33302,2,22605,2026-06-13T20:24:01Z,-23.456633500000002,-46.643471500000004,20.13,84,nublado
20260613_172405,2021-10,33674,2,36690,2026-06-13T20:23:28Z,-23.541778,-46.4004405,20.13,84,nublado
20260613_172405,2021-10,33674,2,36083,2026-06-13T20:23:46Z,-23.544623,-46.390209999999996,20.13,84,nublado
20260613_172405,2021-10,33674,2,36276,2026-06-13T20:23:31Z,-23.541711,-46.416456499999995,20.13,84,nublado
20260613_172405,2021-10,33674,2,36622,2026-06-13T20:23:52Z,-23.544535,-46.389844,20.13,84,nublado
20260613_172405,809P-10,34659,2,71280,2026-06-13T20:23:39Z,-23.6312955,-46.773033999999996,20.13,84,nublado
20260613_172405,809P-10,34659,2,71248,2026-06-13T20:23:23Z,-23.6247785,-46.764696,20.13,84,nublado
20260613_172405,809P-10,34659,2,71303,2026-06-13T20:23:59Z,-23.591506375,-46.731275249999996,20.13,84,nublado
20260613_172405,809P-10,34659,2,71243,2026-06-13T20:23:40Z,-23.6142575,-46.7556145,20.13,84,nublado
20260613_172405,809P-10,34659,2,71309,2026-06-13T20:23:55Z,-23.571602375,-46.696492875000004,20.13,84,nublado
20260613_172405,809P-10,34659,2,71856,2026-06-13T20:23:32Z,-23.631508,-46.7726,20.13,84,nublado
20260613_172405,809P-10,34659,2,71279,2026-06-13T20:23:32Z,-23.631218,-46.773197499999995,20.13,84,nublado
20260613_172405,6046-10,1223,1,78193,2026-06-13T20:23:36Z,-23.640063249999997,-46.72306025,20.13,84,nublado
20260613_172405,6046-10,1223,1,78339,2026-06-13T20:23:44Z,-23.649607000000003,-46.707680499999995,20.13,84,nublado
20260613_172405,6046-10,1223,1,78386,2026-06-13T20:23:39Z,-23.6731425,-46.7734105,20.13,84,nublado
20260613_172405,3301-10,1618,1,31846,2026-06-13T20:23:46Z,-23.493800999999998,-46.43809975,20.13,84,nublado
20260613_172405,3301-10,1618,1,31828,2026-06-13T20:23:59Z,-23.542429,-46.615994,20.13,84,nublado
20260613_172405,3301-10,1618,1,31829,2026-06-13T20:23:31Z,-23.507372125000003,-46.488834374999996,20.13,84,nublado
20260613_172405,1025-10,35071,2,15245,2026-06-13T20:23:55Z,-23.4584625,-46.69927199999999,20.13,84,nublado
20260613_172405,1025-10,35071,2,15051,2026-06-13T20:23:53Z,-23.489131999999998,-46.698161999999996,20.13,84,nublado
20260613_172405,7049-10,1912,1,78567,2026-06-13T20:23:03Z,-23.634623,-46.775131,20.13,84,nublado
20260613_172405,7049-10,1912,1,78437,2026-06-13T20:23:42Z,-23.695859,-46.779673,20.13,84,nublado
20260613_172405,7049-10,1912,1,78200,2026-06-13T20:23:44Z,-23.7116535,-46.777972,20.13,84,nublado
20260613_172405,7049-10,1912,1,78923,2026-06-13T20:23:52Z,-23.7116535,-46.777972,20.13,84,nublado
20260613_172405,7049-10,1912,1,78371,2026-06-13T20:23:30Z,-23.659893500000003,-46.7761195,20.13,84,nublado
20260613_172405,7049-10,1912,1,78005,2026-06-13T20:23:19Z,-23.662832,-46.7809595,20.13,84,nublado
20260613_172405,5759-31,1139,1,68159,2026-06-13T20:23:18Z,-23.66488475,-46.65881400000001,20.13,84,nublado
20260613_172405,5759-31,1139,1,68358,2026-06-13T20:23:21Z,-23.6786355,-46.651463750000005,20.13,84,nublado
20260613_172405,8610-10,2063,1,81193,2026-06-13T20:23:27Z,-23.603215499999997,-46.786888000000005,20.13,84,nublado
20260613_172405,8610-10,2063,1,81041,2026-06-13T20:23:51Z,-23.586578125000003,-46.753012125,20.13,84,nublado
20260613_172405,8610-10,2063,1,81228,2026-06-13T20:24:00Z,-23.577646,-46.673841499999995,20.13,84,nublado
20260613_172405,2079-10,370,1,32139,2026-06-13T20:23:24Z,-23.51644,-46.385826,20.13,84,nublado
20260613_172405,695T-1,35387,2,75253,2026-06-13T20:23:55Z,-23.6056925,-46.6642935,20.13,84,nublado
20260613_172405,695T-1,35387,2,75252,2026-06-13T20:23:35Z,-23.644759875000002,-46.722154624999995,20.13,84,nublado
20260613_172405,695T-1,35387,2,75250,2026-06-13T20:23:45Z,-23.654501,-46.76131049999999,20.13,84,nublado
20260613_172405,695T-1,35387,2,75251,2026-06-13T20:23:52Z,-23.6542305,-46.7623055,20.13,84,nublado
20260613_172405,5015-10,1119,1,68103,2026-06-13T20:24:01Z,-23.6581435,-46.635809,20.13,84,nublado
20260613_172405,5015-10,1119,1,68345,2026-06-13T20:23:47Z,-23.684867,-46.6484395,20.13,84,nublado
20260613_172405,5015-10,1119,1,68279,2026-06-13T20:23:41Z,-23.68611125,-46.6634235,20.13,84,nublado
20260613_172405,637P-10,47,1,76957,2026-06-13T20:24:02Z,-23.585621000000003,-46.670804000000004,20.13,84,nublado
20260613_172405,637P-10,47,1,76060,2026-06-13T20:23:35Z,-23.566328499999997,-46.7019335,20.13,84,nublado
20260613_172405,637P-10,47,1,76094,2026-06-13T20:23:56Z,-23.606044125000004,-46.675613125,20.13,84,nublado
20260613_172405,5154-10,33121,2,76948,2026-06-13T20:24:03Z,-23.654646999999997,-46.714907499999995,20.13,84,nublado
20260613_172405,5154-10,33121,2,76945,2026-06-13T20:23:25Z,-23.538346750000002,-46.63473475000001,20.13,84,nublado
20260613_172405,5154-10,33121,2,76072,2026-06-13T20:23:26Z,-23.60336625,-46.6620935,20.13,84,nublado
20260613_172405,5154-10,33121,2,76954,2026-06-13T20:23:39Z,-23.654592,-46.714560500000005,20.13,84,nublado
20260613_172405,5154-10,33121,2,76946,2026-06-13T20:23:49Z,-23.553562375,-46.6383405,20.13,84,nublado
